Date_french_format,Number,Site,Transect,SEM_sample,Bag_name,Localisation,SEM_sample_backup,Box_name_backup,Localisation_backup,Bulk_density,Localisation_Bulk_density,Comment
11/12/23,2562,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2563,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2564,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2565,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2566,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2567,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2568,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2569,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2570,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2571,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2572,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2574,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2575,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2576,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,NO,NA,
11/12/23,2577,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2578,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2579,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2580,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2581,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2582,S18,T1,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
11/12/23,2583,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2584,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2585,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2586,S18,T1,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
11/12/23,2587,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2588,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2589,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2590,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2591,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2592,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2593,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2594,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2595,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2596,S18,T1,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
11/12/23,2597,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2598,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2599,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2600,S18,T1,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
11/12/23,2601,S18,T1,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
11/12/23,2573,S18,T1,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
27/12/2023,2911,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2922,S18,T2,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
27/12/2023,2923,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,NO,NA,
27/12/2023,2927,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,NO,NA,
27/12/2023,2928,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2929,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2930,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2931,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2932,S18,T2,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
27/12/2023,2933,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,NO,NA,
27/12/2023,2934,S18,T2,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
27/12/2023,2935,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2937,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2938,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2939,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2940,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,NO,NA,
27/12/2023,2941,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2942,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2943,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2944,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2945,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2946,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2947,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2948,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2949,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2950,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2951,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2952,S18,T2,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
27/12/2023,2953,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2954,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2955,S18,T2,YES,Site18_data,Moorea,YES,Site18_backup_data,Moorea,YES,Moorea,
27/12/2023,2990,S18,T2,YES,Site18_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,2963,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,2964,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,2965,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,2968,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,2969,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,2970,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,2973,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,2975,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,2976,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3000,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3003,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3004,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3005,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3007,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3008,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3009,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3010,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3011,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3012,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3013,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3014,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3015,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3017,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3018,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3019,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3021,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3024,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3025,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3026,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3027,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3028,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3030,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3031,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3032,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3034,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3035,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3036,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3038,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3039,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3043,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3044,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3046,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3048,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3051,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3052,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3054,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3055,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3056,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3057,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3064,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3066,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3067,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3068,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3069,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
23/02/2024,3070,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
23/02/2024,3072,S6,T1,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
23/02/2024,3074,S6,T1,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3076,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3079,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3083,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3085,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3087,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3089,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3090,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3091,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3092,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3094,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3095,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3097,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3098,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3099,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3102,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3103,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3105,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3106,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3109,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3110,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3111,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3112,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3113,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3114,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3117,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3119,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3123,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3124,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3125,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3126,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3127,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3131,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3132,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3133,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3139,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3141,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3145,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3147,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
24/02/2024,3148,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
24/02/2024,3167,S6,T2,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
24/02/2024,3171,S6,T2,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3150,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3151,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3152,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3153,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3154,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3155,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3156,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3157,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3158,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3159,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3161,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3164,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3165,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3166,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3169,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3170,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3173,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3175,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3176,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3177,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3178,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3179,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3180,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3182,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3184,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3185,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3186,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3187,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3188,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3190,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3191,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3193,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3194,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3195,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3196,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3197,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3199,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3201,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3207,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3209,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3210,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3211,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3212,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3215,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3217,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3218,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3219,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3220,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
25/02/2024,3222,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3224,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,YES,Moorea,
25/02/2024,3228,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3230,S6,T3,YES,Site6_data,Moorea,NA,NA,NA,NA,NA,
25/02/2024,3262,S6,T3,YES,Site6_data,Moorea,YES,Site6_backup_data,Moorea,NO,NA,
22/02/2024,2971,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
22/02/2024,2974,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
22/02/2024,2979,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
22/02/2024,2980,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
22/02/2024,2981,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
22/02/2024,2983,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
22/02/2024,2985,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
22/02/2024,2986,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
22/02/2024,2987,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
22/02/2024,2988,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
22/02/2024,3016,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3236,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3237,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3241,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3242,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3246,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3247,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3249,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
29/02/2024,3250,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3252,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3292,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,YES,Moorea,
29/02/2024,3293,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3294,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3295,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3296,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3297,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3298,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3299,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3300,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3305,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3306,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3307,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3309,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3312,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3314,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3315,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3316,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3317,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3318,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3320,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3325,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3328,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3329,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3333,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
29/02/2024,3336,S9,T3,YES,Site9_data,Moorea,NA,NA,NA,NA,NA,
29/02/2024,3338,S9,T3,YES,Site9_data,Moorea,YES,Site9_backup_data,Moorea,NO,NA,
