year,site,habitat,depth,quad,patch,coral,macroalgae,sand,millepora,ctb,sub_squares,note
2021,LTER_5,Backreef,2,W16,4,100,0,0,0,0,25,na
2021,LTER_5,Backreef,2,W16,5,68,32,0,0,0,25,na
2021,LTER_5,Backreef,2,W17,1,36,0,12,0,52,25,na
2021,LTER_5,Backreef,2,W17,2,4,0,88,0,8,25,na
2021,LTER_5,Backreef,2,W17,3,32,20,28,0,20,25,na
2021,LTER_5,Backreef,2,W17,4,24,12,0,0,64,25,na
2021,LTER_5,Backreef,2,W17,5,24,0,12,0,64,25,na
2021,LTER_5,Backreef,2,W18,1,76,0,0,0,24,25,na
2021,LTER_5,Backreef,2,W18,2,48,0,24,0,28,25,na
2021,LTER_5,Backreef,2,W18,3,40,0,12,0,48,25,na
2021,LTER_5,Backreef,2,W18,4,4,60,0,0,36,25,na
2021,LTER_5,Backreef,2,W19,1,76,0,24,0,0,25,na
2021,LTER_5,Backreef,2,W19,2,60,0,36,0,4,25,na
2021,LTER_5,Backreef,2,W19,3,32,4,0,0,64,25,na
2021,LTER_5,Backreef,2,W19,4,48,0,0,0,52,25,na
2021,LTER_5,Backreef,2,W19,5,8,0,4,0,88,25,na
2021,LTER_5,Backreef,2,W20,1,12,0,60,0,28,25,na
2021,LTER_5,Backreef,2,W20,2,28,24,24,0,24,25,na
2021,LTER_5,Backreef,2,W20,3,48,24,0,0,28,25,na
2021,LTER_5,Backreef,2,W20,4,29,25,33,0,13,24,some sub squares omitted
2021,LTER_5,Backreef,2,W20,5,60,20,4,0,16,25,na
2021,LTER_6,Backreef,2,E1,1,24,4,4,0,68,25,na
2021,LTER_6,Backreef,2,E1,2,36,0,8,0,56,25,na
2021,LTER_6,Backreef,2,E1,3,44,0,0,0,56,25,na
2021,LTER_6,Backreef,2,E1,4,8,0,0,0,92,24,some sub squares omitted
2021,LTER_6,Backreef,2,E1,5,28,4,12,0,56,25,na
2021,LTER_6,Backreef,2,E2,1,44,0,0,0,56,25,na
2021,LTER_6,Backreef,2,E2,2,76,0,4,0,20,25,na
2021,LTER_6,Backreef,2,E2,3,20,0,4,0,76,25,na
2021,LTER_6,Backreef,2,E2,4,28,0,0,0,72,25,na
2021,LTER_6,Backreef,2,E2,5,64,0,20,0,16,25,na
2021,LTER_6,Backreef,2,E3,1,56,4,20,0,20,25,na
2021,LTER_6,Backreef,2,E3,2,84,0,0,0,16,25,na
2021,LTER_6,Backreef,2,E3,3,16,0,0,0,84,25,na
2021,LTER_6,Backreef,2,E3,4,32,0,4,0,64,25,na
2021,LTER_6,Backreef,2,E3,5,92,4,4,0,0,25,na
2021,LTER_6,Backreef,2,E4,1,36,0,0,0,64,25,na
2021,LTER_6,Backreef,2,E4,2,64,12,0,0,24,25,na
2021,LTER_6,Backreef,2,E4,3,0,0,0,0,100,25,na
2021,LTER_6,Backreef,2,E4,4,40,4,0,0,56,25,na
2021,LTER_6,Backreef,2,E4,5,100,0,0,0,0,25,na
2021,LTER_6,Backreef,2,E5,1,24,24,16,0,36,25,na
2021,LTER_6,Backreef,2,E5,2,84,0,0,0,16,25,na
2021,LTER_6,Backreef,2,E5,3,48,4,28,0,20,25,na
2021,LTER_6,Backreef,2,E5,4,36,4,24,0,36,25,na
2021,LTER_6,Backreef,2,E5,5,64,0,8,0,28,25,na
2021,LTER_6,Backreef,2,N10,1,24,0,24,0,52,25,na
2021,LTER_6,Backreef,2,N10,2,0,0,36,0,64,25,na
2021,LTER_6,Backreef,2,N10,3,36,0,0,0,64,25,na
2021,LTER_6,Backreef,2,N10,4,12,0,76,0,12,25,na
2021,LTER_6,Backreef,2,N10,5,16,0,8,0,76,25,na
2021,LTER_6,Backreef,2,N6,1,56,12,4,0,28,25,na
2021,LTER_6,Backreef,2,N6,2,36,0,28,0,36,25,na
2021,LTER_6,Backreef,2,N6,3,12,0,4,0,84,25,na
2021,LTER_6,Backreef,2,N6,4,4,8,28,0,60,25,na
2021,LTER_6,Backreef,2,N6,5,48,20,8,0,24,25,na
2021,LTER_6,Backreef,2,N7,1,0,0,64,0,36,25,na
2021,LTER_6,Backreef,2,N7,2,28,12,16,0,44,25,na
2021,LTER_6,Backreef,2,N7,3,28,0,28,0,44,25,na
2021,LTER_6,Backreef,2,N7,4,4,4,92,0,0,25,na
2021,LTER_6,Backreef,2,N7,5,0,0,52,0,48,25,na
2021,LTER_6,Backreef,2,N8,2,12,0,16,0,72,25,na
2021,LTER_6,Backreef,2,N8,3,36,0,4,0,60,25,na
2021,LTER_6,Backreef,2,N8,4,4,4,68,0,24,25,na
2021,LTER_6,Backreef,2,N8,5,4,0,24,0,72,25,na
2021,LTER_6,Backreef,2,N9,1,12,0,0,0,88,25,na
2021,LTER_6,Backreef,2,N9,2,8,0,4,0,88,25,na
2021,LTER_6,Backreef,2,N9,3,32,12,24,0,32,25,na
2021,LTER_6,Backreef,2,N9,4,0,0,92,0,8,25,na
2021,LTER_6,Backreef,2,N9,5,12,20,0,0,68,25,na
2021,LTER_6,Backreef,2,S11,1,28,4,16,0,52,25,na
2021,LTER_6,Backreef,2,S11,2,44,0,4,0,52,25,na
2021,LTER_6,Backreef,2,S11,3,48,0,4,0,48,25,na
2021,LTER_6,Backreef,2,S11,4,36,16,0,0,48,25,na
2021,LTER_6,Backreef,2,S11,5,52,0,0,0,48,25,na
2021,LTER_6,Backreef,2,S12,1,48,0,4,0,48,25,na
2021,LTER_6,Backreef,2,S12,2,24,4,0,0,72,25,na
2021,LTER_6,Backreef,2,S12,3,48,0,12,0,40,25,na
2021,LTER_6,Backreef,2,S12,4,16,8,12,0,64,25,na
2021,LTER_6,Backreef,2,S12,5,44,0,0,0,56,25,na
2021,LTER_6,Backreef,2,S13,1,32,0,4,0,64,25,na
2021,LTER_6,Backreef,2,S13,2,20,0,0,0,80,25,na
2021,LTER_6,Backreef,2,S13,3,28,0,28,0,44,25,na
2021,LTER_6,Backreef,2,S13,4,44,4,4,0,48,25,na
2021,LTER_6,Backreef,2,S13,5,44,0,0,0,56,25,na
2021,LTER_6,Backreef,2,S14,1,28,0,28,0,44,25,na
2021,LTER_6,Backreef,2,S14,2,8,0,0,0,92,25,na
2021,LTER_6,Backreef,2,S14,3,36,0,64,0,0,25,na
2021,LTER_6,Backreef,2,S14,4,24,8,0,0,68,25,na
2021,LTER_6,Backreef,2,S14,5,64,0,0,0,36,25,na
2021,LTER_6,Backreef,2,S15,1,0,0,92,0,8,25,na
2021,LTER_6,Backreef,2,S15,2,36,28,0,0,36,25,na
2021,LTER_6,Backreef,2,S15,3,36,0,48,0,16,25,na
2021,LTER_6,Backreef,2,S15,4,60,0,4,0,36,25,na
2021,LTER_6,Backreef,2,S15,5,40,0,16,0,44,25,na
2021,LTER_6,Backreef,2,W16,1,20,0,0,0,80,25,na
2021,LTER_6,Backreef,2,W16,2,4,0,0,0,96,25,na
2021,LTER_6,Backreef,2,W16,3,40,0,8,0,52,25,na
2021,LTER_6,Backreef,2,W16,4,76,4,0,0,20,25,na
2021,LTER_6,Backreef,2,W16,5,32,0,0,0,68,25,na
2021,LTER_6,Backreef,2,W17,1,36,0,4,0,60,25,na
2021,LTER_6,Backreef,2,W17,2,56,0,12,0,32,25,na
2021,LTER_6,Backreef,2,W17,3,4,0,64,0,32,25,na
2021,LTER_6,Backreef,2,W17,4,60,12,0,0,28,25,na
2021,LTER_6,Backreef,2,W17,5,32,4,36,0,28,25,na
2021,LTER_6,Backreef,2,W18,1,32,4,12,0,52,25,na
2021,LTER_6,Backreef,2,W18,2,42,0,0,0,58,26,overcount
2021,LTER_6,Backreef,2,W18,3,4,0,72,0,24,25,na
2021,LTER_6,Backreef,2,W18,4,20,0,0,0,80,25,na
2021,LTER_6,Backreef,2,W19,1,32,8,16,0,44,25,na
2021,LTER_6,Backreef,2,W19,2,28,0,44,0,28,25,na
2021,LTER_6,Backreef,2,W19,3,28,4,36,0,32,25,na
2021,LTER_6,Backreef,2,W19,4,72,0,0,0,28,25,na
2021,LTER_6,Backreef,2,W19,5,4,8,64,0,24,25,na
2021,LTER_6,Backreef,2,W20,1,24,0,68,0,8,25,na
2021,LTER_6,Backreef,2,W20,2,24,4,24,0,48,25,na
2021,LTER_6,Backreef,2,W20,3,12,16,0,0,72,25,na
2021,LTER_6,Backreef,2,W20,4,36,16,4,0,44,25,na
2021,LTER_6,Backreef,2,W20,5,0,0,80,0,20,25,na
2022,LTER_1,Backreef,2,E1,1,0,32,0,0,68,25,na
2022,LTER_1,Backreef,2,E1,2,24,4,0,0,72,25,na
2022,LTER_1,Backreef,2,E1,3,0,20,0,0,80,25,na
2022,LTER_1,Backreef,2,E1,4,8,0,20,0,72,25,na
2022,LTER_1,Backreef,2,E1,5,16,24,8,0,52,25,na
2022,LTER_1,Backreef,2,E2,1,0,28,0,0,72,25,na
2022,LTER_1,Backreef,2,E2,2,8,12,0,0,80,25,na
2022,LTER_1,Backreef,2,E2,3,4,16,0,0,80,25,na
2022,LTER_1,Backreef,2,E2,4,20,16,8,0,56,25,na
2022,LTER_1,Backreef,2,E2,5,8,16,12,0,64,25,na
2022,LTER_1,Backreef,2,E3,1,12,40,4,0,44,25,na
2022,LTER_1,Backreef,2,E3,2,36,52,4,0,8,25,na
2022,LTER_1,Backreef,2,E3,3,0,28,4,0,68,25,na
2022,LTER_1,Backreef,2,E3,4,12,4,0,0,84,25,na
2022,LTER_1,Backreef,2,E3,5,24,8,32,0,36,25,na
2022,LTER_1,Backreef,2,E4,1,0,32,0,0,68,25,na
2022,LTER_1,Backreef,2,E4,2,8,12,36,0,44,25,na
2022,LTER_1,Backreef,2,E4,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,E4,4,4,20,32,0,44,25,na
2022,LTER_1,Backreef,2,E4,5,4,32,8,0,56,25,na
2022,LTER_1,Backreef,2,E5,1,24,20,20,0,36,25,na
2022,LTER_1,Backreef,2,E5,2,4,16,24,0,56,25,na
2022,LTER_1,Backreef,2,E5,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,E5,4,0,0,100,0,0,25,na
2022,LTER_1,Backreef,2,E5,5,4,8,32,0,56,25,na
2022,LTER_1,Backreef,2,N10,1,4,4,0,0,92,25,na
2022,LTER_1,Backreef,2,N10,2,28,32,0,0,40,25,na
2022,LTER_1,Backreef,2,N10,3,0,0,16,0,84,25,na
2022,LTER_1,Backreef,2,N10,4,16,8,36,0,40,25,na
2022,LTER_1,Backreef,2,N10,5,40,0,0,0,60,25,na
2022,LTER_1,Backreef,2,N6,1,4,20,0,0,76,25,na
2022,LTER_1,Backreef,2,N6,2,20,20,0,0,60,25,na
2022,LTER_1,Backreef,2,N6,3,0,48,4,0,48,25,na
2022,LTER_1,Backreef,2,N6,4,0,0,84,0,16,25,na
2022,LTER_1,Backreef,2,N6,5,20,20,16,0,44,25,na
2022,LTER_1,Backreef,2,N7,1,12,40,4,0,44,25,na
2022,LTER_1,Backreef,2,N7,2,36,20,4,0,40,25,na
2022,LTER_1,Backreef,2,N7,3,4,40,0,0,56,25,na
2022,LTER_1,Backreef,2,N7,4,24,0,52,0,24,25,na
2022,LTER_1,Backreef,2,N7,5,28,32,16,0,24,25,na
2022,LTER_1,Backreef,2,N8,1,4,20,0,0,76,25,na
2022,LTER_1,Backreef,2,N8,2,4,20,16,0,60,25,na
2022,LTER_1,Backreef,2,N8,3,0,8,0,0,92,25,na
2022,LTER_1,Backreef,2,N8,4,28,12,40,0,20,25,na
2022,LTER_1,Backreef,2,N8,5,8,8,40,0,44,25,na
2022,LTER_1,Backreef,2,N9,1,8,0,0,0,92,25,na
2022,LTER_1,Backreef,2,N9,2,16,52,4,0,28,25,na
2022,LTER_1,Backreef,2,N9,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,N9,4,20,8,32,0,40,25,na
2022,LTER_1,Backreef,2,N9,5,24,0,28,0,48,25,na
2022,LTER_1,Backreef,2,S11,1,0,72,0,0,28,25,na
2022,LTER_1,Backreef,2,S11,2,24,0,0,0,76,25,na
2022,LTER_1,Backreef,2,S11,3,4,48,0,0,48,25,na
2022,LTER_1,Backreef,2,S11,4,0,40,24,0,36,25,na
2022,LTER_1,Backreef,2,S11,5,0,24,0,0,76,25,na
2022,LTER_1,Backreef,2,S12,1,0,28,44,0,28,25,na
2022,LTER_1,Backreef,2,S12,2,16,32,4,0,48,25,na
2022,LTER_1,Backreef,2,S12,3,0,72,0,0,28,25,na
2022,LTER_1,Backreef,2,S12,4,12,16,40,0,32,25,na
2022,LTER_1,Backreef,2,S12,5,8,16,0,0,76,25,na
2022,LTER_1,Backreef,2,S13,1,0,0,100,0,0,25,na
2022,LTER_1,Backreef,2,S13,2,12,20,0,0,68,25,na
2022,LTER_1,Backreef,2,S13,3,0,52,0,0,48,25,na
2022,LTER_1,Backreef,2,S13,4,0,12,60,0,28,25,na
2022,LTER_1,Backreef,2,S13,5,48,16,0,0,36,25,na
2022,LTER_1,Backreef,2,S14,1,4,16,60,0,20,25,na
2022,LTER_1,Backreef,2,S14,2,4,64,0,0,32,25,na
2022,LTER_1,Backreef,2,S14,3,0,12,0,0,88,25,na
2022,LTER_1,Backreef,2,S14,4,0,0,96,0,4,25,na
2022,LTER_1,Backreef,2,S14,5,12,44,4,0,40,25,na
2022,LTER_1,Backreef,2,S15,1,8,12,32,0,48,25,na
2022,LTER_1,Backreef,2,S15,2,36,16,20,0,28,25,na
2022,LTER_1,Backreef,2,S15,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,S15,4,4,0,64,0,32,25,na
2022,LTER_1,Backreef,2,S15,5,28,40,4,0,28,25,na
2022,LTER_1,Backreef,2,W16,1,0,24,0,0,76,25,na
2022,LTER_1,Backreef,2,W16,2,44,16,0,0,40,25,na
2022,LTER_1,Backreef,2,W16,3,0,84,0,0,16,25,na
2022,LTER_1,Backreef,2,W16,4,12,4,48,0,36,25,na
2022,LTER_1,Backreef,2,W16,5,16,24,0,0,60,25,na
2022,LTER_1,Backreef,2,W17,1,48,12,8,0,32,25,na
2022,LTER_1,Backreef,2,W17,2,8,36,12,0,44,25,na
2022,LTER_1,Backreef,2,W17,3,4,8,0,0,88,25,na
2022,LTER_1,Backreef,2,W17,4,0,8,56,0,36,25,na
2022,LTER_1,Backreef,2,W17,5,20,36,4,0,40,25,na
2022,LTER_1,Backreef,2,W18,1,12,40,4,0,44,25,na
2022,LTER_1,Backreef,2,W18,2,0,0,72,0,28,25,na
2022,LTER_1,Backreef,2,W18,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,W18,4,0,0,16,0,84,25,na
2022,LTER_1,Backreef,2,W18,5,32,4,16,0,48,25,na
2022,LTER_1,Backreef,2,W19,1,12,8,16,0,64,25,na
2022,LTER_1,Backreef,2,W19,2,0,0,92,0,8,25,na
2022,LTER_1,Backreef,2,W19,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,W19,4,8,16,8,0,68,25,na
2022,LTER_1,Backreef,2,W19,5,28,4,32,0,36,25,na
2022,LTER_1,Backreef,2,W20,1,28,20,28,0,24,25,na
2022,LTER_1,Backreef,2,W20,2,24,4,56,0,16,25,na
2022,LTER_1,Backreef,2,W20,3,0,0,0,0,100,25,na
2022,LTER_1,Backreef,2,W20,4,4,24,24,0,48,25,na
2022,LTER_1,Backreef,2,W20,5,0,4,84,0,12,25,na
2022,LTER_2,Backreef,2,E1,1,0,28,28,0,44,25,na
2022,LTER_2,Backreef,2,E1,2,0,8,16,0,76,25,na
2022,LTER_2,Backreef,2,E1,3,12,0,0,0,88,25,na
2022,LTER_2,Backreef,2,E1,4,0,8,16,0,76,25,na
2022,LTER_2,Backreef,2,E1,5,0,72,0,0,28,25,na
2022,LTER_2,Backreef,2,E2,1,4,24,12,0,60,25,na
2022,LTER_2,Backreef,2,E2,2,4,24,8,0,64,25,na
2022,LTER_2,Backreef,2,E2,3,8,12,0,0,80,25,na
2022,LTER_2,Backreef,2,E2,4,0,28,8,0,64,25,na
2022,LTER_2,Backreef,2,E2,5,8,68,0,0,24,25,na
2022,LTER_2,Backreef,2,E3,1,12,8,24,0,56,25,na
2022,LTER_2,Backreef,2,E3,2,12,52,8,0,28,25,na
2022,LTER_2,Backreef,2,E3,3,24,0,0,0,76,25,na
2022,LTER_2,Backreef,2,E3,4,0,28,52,0,20,25,na
2022,LTER_2,Backreef,2,E3,5,0,44,4,0,52,25,na
2022,LTER_2,Backreef,2,E4,1,0,16,28,0,56,25,na
2022,LTER_2,Backreef,2,E4,2,0,16,40,0,44,25,na
2022,LTER_2,Backreef,2,E4,3,44,8,48,0,0,25,na
2022,LTER_2,Backreef,2,E4,4,0,60,36,0,4,25,na
2022,LTER_2,Backreef,2,E4,5,0,12,24,0,64,25,na
2022,LTER_2,Backreef,2,E5,1,0,0,56,0,44,25,na
2022,LTER_2,Backreef,2,E5,2,8,20,36,0,36,25,na
2022,LTER_2,Backreef,2,E5,3,0,52,0,0,48,25,na
2022,LTER_2,Backreef,2,E5,4,0,48,44,0,8,25,na
2022,LTER_2,Backreef,2,E5,5,0,0,52,0,48,25,na
2022,LTER_2,Backreef,2,N10,1,0,4,84,0,12,25,na
2022,LTER_2,Backreef,2,N10,2,0,76,0,0,24,25,na
2022,LTER_2,Backreef,2,N10,3,32,4,36,0,28,25,na
2022,LTER_2,Backreef,2,N10,4,0,4,84,0,12,25,na
2022,LTER_2,Backreef,2,N10,5,0,88,4,0,8,25,na
2022,LTER_2,Backreef,2,N6,1,0,4,48,0,48,25,na
2022,LTER_2,Backreef,2,N6,2,8,44,24,0,24,25,na
2022,LTER_2,Backreef,2,N6,3,4,12,0,0,84,25,na
2022,LTER_2,Backreef,2,N6,4,0,0,56,0,44,25,na
2022,LTER_2,Backreef,2,N6,5,4,56,0,0,40,25,na
2022,LTER_2,Backreef,2,N7,1,12,0,84,0,4,25,na
2022,LTER_2,Backreef,2,N7,2,0,56,12,0,32,25,na
2022,LTER_2,Backreef,2,N7,3,0,36,24,0,40,25,na
2022,LTER_2,Backreef,2,N7,4,0,0,44,0,56,25,na
2022,LTER_2,Backreef,2,N7,5,0,4,0,0,96,25,na
2022,LTER_2,Backreef,2,N8,1,4,0,88,0,8,25,na
2022,LTER_2,Backreef,2,N8,2,8,32,8,0,52,25,na
2022,LTER_2,Backreef,2,N8,3,0,16,4,0,80,25,na
2022,LTER_2,Backreef,2,N8,4,0,4,68,0,28,25,na
2022,LTER_2,Backreef,2,N8,5,0,28,0,0,72,25,na
2022,LTER_2,Backreef,2,N9,1,0,0,40,0,60,25,na
2022,LTER_2,Backreef,2,N9,2,0,60,0,0,40,25,na
2022,LTER_2,Backreef,2,N9,3,0,52,40,0,8,25,na
2022,LTER_2,Backreef,2,N9,4,0,0,72,0,28,25,na
2022,LTER_2,Backreef,2,N9,5,0,84,0,0,16,25,na
2022,LTER_2,Backreef,2,S11,1,0,76,20,0,4,25,na
2022,LTER_2,Backreef,2,S11,2,0,40,12,0,48,25,na
2022,LTER_2,Backreef,2,S11,3,16,8,0,0,76,25,na
2022,LTER_2,Backreef,2,S11,4,0,12,44,0,44,25,na
2022,LTER_2,Backreef,2,S11,5,0,80,0,0,20,25,na
2022,LTER_2,Backreef,2,S12,1,0,44,16,0,40,25,na
2022,LTER_2,Backreef,2,S12,2,0,36,48,0,16,25,na
2022,LTER_2,Backreef,2,S12,3,32,0,20,0,48,25,na
2022,LTER_2,Backreef,2,S12,4,0,36,32,0,32,25,na
2022,LTER_2,Backreef,2,S12,5,0,68,20,0,12,25,na
2022,LTER_2,Backreef,2,S13,1,0,52,24,0,24,25,na
2022,LTER_2,Backreef,2,S13,2,0,4,96,0,0,25,na
2022,LTER_2,Backreef,2,S13,3,12,0,72,0,16,25,na
2022,LTER_2,Backreef,2,S13,4,0,0,68,0,32,25,na
2022,LTER_2,Backreef,2,S13,5,0,32,12,0,56,25,na
2022,LTER_2,Backreef,2,S14,1,0,20,44,0,36,25,na
2022,LTER_2,Backreef,2,S14,2,12,0,76,0,12,25,na
2022,LTER_2,Backreef,2,S14,3,28,4,64,0,4,25,na
2022,LTER_2,Backreef,2,S14,4,0,0,44,0,56,25,na
2022,LTER_2,Backreef,2,S14,5,0,8,48,0,44,25,na
2022,LTER_2,Backreef,2,S15,1,0,0,40,0,60,25,na
2022,LTER_2,Backreef,2,S15,2,16,4,44,0,36,25,na
2022,LTER_2,Backreef,2,S15,3,0,4,60,0,36,25,na
2022,LTER_2,Backreef,2,S15,4,0,0,56,0,44,25,na
2022,LTER_2,Backreef,2,S15,5,0,48,12,0,40,25,na
2022,LTER_2,Backreef,2,W16,1,0,28,36,0,36,25,na
2022,LTER_2,Backreef,2,W16,2,4,32,0,0,64,25,na
2022,LTER_2,Backreef,2,W16,3,4,16,44,0,36,25,na
2022,LTER_2,Backreef,2,W16,4,0,32,8,0,60,25,na
2022,LTER_2,Backreef,2,W16,5,16,8,0,0,76,25,na
2022,LTER_2,Backreef,2,W17,1,0,72,4,0,24,25,na
2022,LTER_2,Backreef,2,W17,2,0,4,0,0,96,25,na
2022,LTER_2,Backreef,2,W17,3,8,0,8,0,84,25,na
2022,LTER_2,Backreef,2,W17,4,0,56,32,0,12,25,na
2022,LTER_2,Backreef,2,W17,5,4,4,12,0,80,25,na
2022,LTER_2,Backreef,2,W18,1,0,84,0,0,16,25,na
2022,LTER_2,Backreef,2,W18,2,0,0,0,0,100,25,na
2022,LTER_2,Backreef,2,W18,3,16,0,4,0,80,25,na
2022,LTER_2,Backreef,2,W18,4,0,0,100,0,0,25,na
2022,LTER_2,Backreef,2,W18,5,0,4,20,0,76,25,na
2022,LTER_2,Backreef,2,W19,1,0,64,0,0,36,25,na
2022,LTER_2,Backreef,2,W19,2,4,0,0,0,96,25,na
2022,LTER_2,Backreef,2,W19,3,8,4,0,0,88,25,na
2022,LTER_2,Backreef,2,W19,4,0,12,52,0,36,25,na
2022,LTER_2,Backreef,2,W19,5,0,12,28,0,60,25,na
2022,LTER_2,Backreef,2,W20,1,0,32,16,0,52,25,na
2022,LTER_2,Backreef,2,W20,2,0,24,48,0,28,25,na
2022,LTER_2,Backreef,2,W20,3,12,4,8,0,76,25,na
2022,LTER_2,Backreef,2,W20,4,0,0,4,0,96,25,na
2022,LTER_2,Backreef,2,W20,5,0,68,8,0,24,25,na
2022,LTER_3,Backreef,2,E1,1,32,24,0,0,44,25,na
2022,LTER_3,Backreef,2,E1,2,20,36,0,0,44,25,na
2022,LTER_3,Backreef,2,E1,3,8,0,0,0,92,25,na
2022,LTER_3,Backreef,2,E1,4,24,12,8,0,56,25,na
2022,LTER_3,Backreef,2,E1,5,4,0,4,0,92,25,na
2022,LTER_3,Backreef,2,E2,1,12,8,0,0,80,25,na
2022,LTER_3,Backreef,2,E2,2,32,36,8,0,24,25,na
2022,LTER_3,Backreef,2,E2,3,12,0,0,0,88,25,na
2022,LTER_3,Backreef,2,E2,4,8,4,0,0,88,25,na
2022,LTER_3,Backreef,2,E2,5,24,12,20,0,44,25,na
2022,LTER_3,Backreef,2,E3,1,4,24,4,0,68,25,na
2022,LTER_3,Backreef,2,E3,2,28,32,4,0,36,25,na
2022,LTER_3,Backreef,2,E3,3,16,12,16,0,56,25,na
2022,LTER_3,Backreef,2,E3,4,8,8,8,0,76,25,na
2022,LTER_3,Backreef,2,E3,5,20,0,52,0,28,25,na
2022,LTER_3,Backreef,2,E4,1,16,12,40,0,32,25,na
2022,LTER_3,Backreef,2,E4,2,12,8,24,0,56,25,na
2022,LTER_3,Backreef,2,E4,3,0,0,68,0,32,25,na
2022,LTER_3,Backreef,2,E4,4,24,44,0,0,32,25,na
2022,LTER_3,Backreef,2,E4,5,44,0,40,0,16,25,na
2022,LTER_3,Backreef,2,E5,1,0,0,80,0,20,25,na
2022,LTER_3,Backreef,2,E5,2,8,4,28,0,60,25,na
2022,LTER_3,Backreef,2,E5,3,8,0,52,0,40,25,na
2022,LTER_3,Backreef,2,E5,4,0,8,4,0,88,25,na
2022,LTER_3,Backreef,2,E5,5,0,64,0,0,36,25,na
2022,LTER_3,Backreef,2,N10,1,28,20,36,0,16,25,na
2022,LTER_3,Backreef,2,N10,2,36,20,20,0,24,25,na
2022,LTER_3,Backreef,2,N10,3,0,0,80,0,20,25,na
2022,LTER_3,Backreef,2,N10,4,24,0,68,0,8,25,na
2022,LTER_3,Backreef,2,N10,5,8,0,60,0,32,25,na
2022,LTER_3,Backreef,2,N6,1,16,12,16,0,56,25,na
2022,LTER_3,Backreef,2,N6,2,8,36,0,0,56,25,na
2022,LTER_3,Backreef,2,N6,3,0,0,0,0,100,25,na
2022,LTER_3,Backreef,2,N6,4,4,16,0,0,80,25,na
2022,LTER_3,Backreef,2,N6,5,12,4,44,0,40,25,na
2022,LTER_3,Backreef,2,N7,1,32,56,0,0,12,25,na
2022,LTER_3,Backreef,2,N7,2,8,20,48,0,24,25,na
2022,LTER_3,Backreef,2,N7,3,12,0,4,0,84,25,na
2022,LTER_3,Backreef,2,N7,4,24,12,16,0,48,25,na
2022,LTER_3,Backreef,2,N7,5,68,0,16,0,16,25,na
2022,LTER_3,Backreef,2,N8,1,0,56,0,0,44,25,na
2022,LTER_3,Backreef,2,N8,2,0,52,36,0,12,25,na
2022,LTER_3,Backreef,2,N8,3,36,4,28,0,32,25,na
2022,LTER_3,Backreef,2,N8,4,60,8,16,0,16,25,na
2022,LTER_3,Backreef,2,N8,5,16,0,48,0,36,25,na
2022,LTER_3,Backreef,2,N9,1,32,44,0,0,24,25,na
2022,LTER_3,Backreef,2,N9,2,24,20,4,0,52,25,na
2022,LTER_3,Backreef,2,N9,3,0,0,88,0,12,25,na
2022,LTER_3,Backreef,2,N9,4,24,4,52,0,20,25,na
2022,LTER_3,Backreef,2,N9,5,4,4,40,0,52,25,na
2022,LTER_3,Backreef,2,S11,1,24,8,4,0,64,25,na
2022,LTER_3,Backreef,2,S11,2,28,4,60,0,8,25,na
2022,LTER_3,Backreef,2,S11,3,28,0,0,0,72,25,na
2022,LTER_3,Backreef,2,S11,4,48,4,12,0,36,25,na
2022,LTER_3,Backreef,2,S11,5,8,8,28,0,56,25,na
2022,LTER_3,Backreef,2,S12,1,60,0,32,0,8,25,na
2022,LTER_3,Backreef,2,S12,2,4,24,64,0,8,25,na
2022,LTER_3,Backreef,2,S12,3,12,0,0,0,88,25,na
2022,LTER_3,Backreef,2,S12,4,56,16,4,0,24,25,na
2022,LTER_3,Backreef,2,S12,5,44,12,0,0,44,25,na
2022,LTER_3,Backreef,2,S13,1,0,0,92,0,8,25,na
2022,LTER_3,Backreef,2,S13,2,16,36,40,0,8,25,na
2022,LTER_3,Backreef,2,S13,3,0,24,4,0,72,25,na
2022,LTER_3,Backreef,2,S13,4,20,24,0,0,56,25,na
2022,LTER_3,Backreef,2,S13,5,32,0,24,0,44,25,na
2022,LTER_3,Backreef,2,S14,1,24,0,64,0,12,25,na
2022,LTER_3,Backreef,2,S14,2,8,32,44,0,16,25,na
2022,LTER_3,Backreef,2,S14,3,8,20,20,0,52,25,na
2022,LTER_3,Backreef,2,S14,4,16,12,36,0,36,25,na
2022,LTER_3,Backreef,2,S14,5,12,0,64,0,24,25,na
2022,LTER_3,Backreef,2,S15,1,4,0,72,0,24,25,na
2022,LTER_3,Backreef,2,S15,2,32,4,40,0,24,25,na
2022,LTER_3,Backreef,2,S15,3,4,4,64,0,28,25,na
2022,LTER_3,Backreef,2,S15,4,52,0,32,0,16,25,na
2022,LTER_3,Backreef,2,S15,5,20,4,0,0,76,25,na
2022,LTER_3,Backreef,2,W16,1,4,16,4,0,76,25,na
2022,LTER_3,Backreef,2,W16,2,0,16,28,0,56,25,na
2022,LTER_3,Backreef,2,W16,3,4,8,16,0,72,25,na
2022,LTER_3,Backreef,2,W16,4,52,0,0,0,48,25,na
