Year,Date,Start,End,Location,Site,Habitat,Depth,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Comment,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Neocirrhites armatus,Cirrhitidae,1,60,0,3.25,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,3,30,0,1.01,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,1,45,0,1.27,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,8,50,0,14.32,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,5,60,0,16.23,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,3,70,0,16.12,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,6,40,0,14.17,NA,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,3,45,0,9.66,NA,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,6,50,0,25.51,NA,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Pseudocheilinus hexataenia,Labridae,1,40,0,0.94,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Stegastes fasciolatus,Pomacentridae,4,40,0,6.89,NA,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,LTER_5.25,Forereef,10,3,1,Stegastes fasciolatus,Pomacentridae,3,50,0,10.07,NA,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Acanthurus nigrofuscus,Acanthuridae,14,60,0,57.65,NA,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Acanthurus nigrofuscus,Acanthuridae,2,100,0,38.7,NA,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Acanthurus nigroris,Acanthuridae,16,100,0,327.6,NA,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Acanthurus olivaceus,Acanthuridae,10,160,0,781.9,NA,Primary Consumer,Sediment Sucker,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Aphareus furca,Lutjanidae,1,210,0,100.3,NA,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Cantherhines sandwichiensis,Monacanthidae,1,90,0,9.07,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Centropyge flavissima,Pomacanthidae,3,30,0,3.79,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Centropyge flavissima,Pomacanthidae,13,50,0,61.28,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Centropyge heraldi,Pomacanthidae,1,60,0,7.54,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Centropyge heraldi,Pomacanthidae,2,90,0,42.88,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Centropyge heraldi,Pomacanthidae,2,120,0,90,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Cephalopholis argus,Serranidae,1,240,0,228.5,NA,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Chaetodon pelewensis,Chaetodontidae,4,60,0,22.51,NA,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Chaetodon quadrimaculatus,Chaetodontidae,1,60,0,6.97,NA,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Chaetodon quadrimaculatus,Chaetodontidae,2,80,0,31.3,NA,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Chaetodon quadrimaculatus,Chaetodontidae,2,100,0,58.6,NA,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Chlorurus spilurus,Scaridae,16,150,0,1206.5,IP,Primary Consumer,Excavator,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Chlorurus spilurus,Scaridae,1,220,0,235.1,TP,Primary Consumer,Excavator,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Cirrhilabrus scottorum,Labridae,12,80,0,95.19,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Dascyllus trimaculatus,Pomacentridae,1,40,0,1.75,NA,Planktivore,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Halichoeres claudia,Labridae,3,70,0,16.05,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Halichoeres claudia,Labridae,1,80,0,7.97,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Halichoeres claudia,Labridae,1,110,0,20.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Labroides dimidiatus,Labridae,1,70,0,3.17,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Macropharyngodon meleagris,Labridae,1,40,0,0.69,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Macropharyngodon meleagris,Labridae,1,50,0,1.37,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Melichthys niger,Balistidae,12,150,0,669.2,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Melichthys vidua,Balistidae,2,180,0,207,NA,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Naso lituratus,Acanthuridae,1,180,0,57.5,NA,Primary Consumer,Browser,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Parupeneus cyclostomus,Mullidae,2,175,0,142.7,NA,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Parupeneus insularis,Mullidae,1,190,0,106.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Parupeneus multifasciatus,Mullidae,1,120,0,52.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Pomachromis fuscidorsalis,Pomacentridae,114,50,0,210.76,NA,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Pycnochromis acares,Pomacentridae,65,40,0,75.58,NA,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Scarus globiceps,Scaridae,1,200,0,169.7,IP,Primary Consumer,Scraper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Scarus psittacus,Scaridae,16,120,0,552,IP,Primary Consumer,Scraper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Scarus schlegeli,Scaridae,1,190,0,140.1,IP,Primary Consumer,Scraper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Sufflamen bursa,Balistidae,4,110,0,145.5,NA,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Sufflamen bursa,Balistidae,1,120,0,46.9,NA,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Thalassoma quinquevittatum,Labridae,1,40,0,0.69,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Thalassoma quinquevittatum,Labridae,2,50,0,2.74,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Thalassoma quinquevittatum,Labridae,9,70,0,34.52,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Thalassoma quinquevittatum,Labridae,2,80,0,11.54,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Thalassoma quinquevittatum,Labridae,2,110,0,30.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Zanclus cornutus,Zanclidae,2,110,0,53.4,NA,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,LTER_5.25,Forereef,10,3,5,Zebrasoma scopas,Acanthuridae,1,110,0,38.1,NA,Primary Consumer,Concealed Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Nemateleotris magnifica,Microdesmidae,2,45,0,0.85,NA,Planktivore,Planktivore_exclusively,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Neocirrhites armatus,Cirrhitidae,3,25,0,0.56,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Neocirrhites armatus,Cirrhitidae,1,30,0,0.34,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Neocirrhites armatus,Cirrhitidae,3,35,0,1.67,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Neocirrhites armatus,Cirrhitidae,1,40,0,0.86,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Paracirrhites arcatus,Cirrhitidae,4,35,0,2.23,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Paracirrhites arcatus,Cirrhitidae,3,40,0,2.59,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Paracirrhites arcatus,Cirrhitidae,2,45,0,2.54,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Paracirrhites arcatus,Cirrhitidae,1,50,0,1.79,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Paracirrhites arcatus,Cirrhitidae,3,55,0,7.33,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Paracirrhites arcatus,Cirrhitidae,1,65,0,4.22,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,35,0,1.66,NA,Secondary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Pseudocheilinus tetrataenia,Labridae,1,30,0,0.41,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 1 m,LTER_5.75,Forereef,10,1,1,Stegastes fasciolatus,Pomacentridae,1,35,0,1.16,NA,Primary Consumer,Herbivore/Detritivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Acanthurus nigroris,Acanthuridae,9,150,0,617.7,NA,Primary Consumer,Cropper,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Balistapus undulatus,Balistidae,1,170,0,85.3,NA,Secondary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Cantherhines sandwichiensis,Monacanthidae,1,180,0,87.1,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Centropyge flavissima,Pomacanthidae,1,25,0,0.79,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Centropyge flavissima,Pomacanthidae,6,35,0,11.28,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Centropyge flavissima,Pomacanthidae,1,45,0,3.59,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Cephalopholis argus,Serranidae,3,190,0,326.1,NA,Piscivore_primarily,Piscivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Chaetodon pelewensis,Chaetodontidae,4,50,0,12.34,NA,Secondary Consumer,Corallivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Chaetodon quadrimaculatus,Chaetodontidae,9,130,0,552.2,NA,Secondary Consumer,Corallivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Chlorurus spilurus,Scaridae,4,170,0,437.4,IP,Primary Consumer,Excavator,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Chlorurus spilurus,Scaridae,3,180,0,388.7,IP,Primary Consumer,Excavator,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Chlorurus spilurus,Scaridae,2,190,0,304.3,IP,Primary Consumer,Excavator,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Cirrhilabrus scottorum,Labridae,15,40,0,13.15,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Coris gaimard,Labridae,2,180,0,158,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Ctenochaetus striatus,Acanthuridae,1,50,0,2.15,NA,Primary Consumer,Brusher,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Ctenochaetus striatus,Acanthuridae,3,70,0,18.06,NA,Primary Consumer,Brusher,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Ctenochaetus striatus,Acanthuridae,1,160,0,75.7,NA,Primary Consumer,Brusher,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Dascyllus trimaculatus,Pomacentridae,2,45,0,5.01,NA,Planktivore,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Gomphosus varius,Labridae,1,60,0,2.33,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Halichoeres claudia,Labridae,2,60,0,6.75,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Macropharyngodon meleagris,Labridae,2,60,0,4.78,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Melichthys niger,Balistidae,3,180,0,310.6,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Melichthys niger,Balistidae,2,190,0,248.7,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Melichthys niger,Balistidae,1,210,0,174.6,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Melichthys vidua,Balistidae,6,180,0,621.1,NA,Primary Consumer,Omnivore,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Naso lituratus,Acanthuridae,1,190,0,68.6,NA,Primary Consumer,Browser,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Odonus niger,Balistidae,13,170,0,848.4,NA,Planktivore,Planktivore_exclusively,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Parupeneus multifasciatus,Mullidae,1,140,0,85.2,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Pomachromis fuscidorsalis,Pomacentridae,1,30,0,0.4,NA,Planktivore,Planktivore_exclusively,100,2,0,0.75,38.6,0.5,GB
2015,2015-08-01,11:40,12:25,LTER 5.75 Forereef Fish Transect 1 Swath 5 m,LTER_5.75,Forereef,10,1,5,Pycnochromis vanderbilti,Pomacentridae,40,30,0,18.61,NA,Planktivore,Planktivore_exclusively,100,2,0,0.75,38.6,0.5,GB
